family,n,seed,max_mono_clique_present,max_mono_independent_present,first_absent_mono_clique_size,first_absent_mono_independent_size,delay_score,force_index,red_density,spectral_radius,spectral_gap,adjacency_energy,signature_name,signature_value,signature_phi_distance
fibonacci_mirrored_growth,16,13,4,4,5,5,4.0,0.25,0.5166666666666667,7.868030233140567,5.113047500612124,33.99591099596866,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,16,14,4,4,5,5,4.0,0.25,0.525,7.933788554549482,5.309186937700128,32.99045862419429,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,16,15,5,5,6,6,3.2,0.3125,0.5416666666666666,8.20153580792092,6.093437027077941,32.61989611606241,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,0,5,5,6,6,3.6,0.2777777777777778,0.49673202614379086,8.548271454837172,5.251672944095244,38.91948744351082,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,1,5,5,6,6,3.6,0.2777777777777778,0.5228758169934641,8.979861448002204,5.699437979895358,39.42851573972562,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,2,5,5,6,6,3.6,0.2777777777777778,0.5098039215686274,8.760203167973147,5.309600173591936,38.95552811746286,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,3,5,5,6,6,3.6,0.2777777777777778,0.5228758169934641,8.969173243039009,5.89046243719211,39.52049805727944,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,4,5,5,6,6,3.6,0.2777777777777778,0.5490196078431373,9.4378450428928,6.1420065090845855,39.58628281572882,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,5,5,5,6,6,3.6,0.2777777777777778,0.5228758169934641,8.960941950393224,6.098205929159571,38.111975108878845,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,6,5,5,6,6,3.6,0.2777777777777778,0.5228758169934641,8.960941950393224,6.098205929159571,38.111975108878845,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,7,5,5,6,6,3.6,0.2777777777777778,0.49673202614379086,8.55677760398026,6.287315544471834,37.739735559787604,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,8,5,5,6,6,3.6,0.2777777777777778,0.5228758169934641,8.936919402741996,5.451396829563448,38.31874532226422,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,9,5,5,6,6,3.6,0.2777777777777778,0.5294117647058824,9.086156661863743,5.908636801023265,38.66383089333995,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,10,5,5,6,6,3.6,0.2777777777777778,0.49673202614379086,8.561457472765223,5.200903317366516,39.67362866708136,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,11,5,5,6,6,3.6,0.2777777777777778,0.5032679738562091,8.676389531180472,6.261064967160062,38.03286051722351,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,12,5,5,6,6,3.6,0.2777777777777778,0.5294117647058824,9.065782656984378,5.67024963032826,39.309178368696266,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,13,5,5,6,6,3.6,0.2777777777777778,0.5424836601307189,9.325138569446018,6.286498065467439,40.31257590812277,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,14,5,5,6,6,3.6,0.2777777777777778,0.5163398692810458,8.85169729285488,6.007536381989256,38.496691044366585,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,18,15,5,5,6,6,3.6,0.2777777777777778,0.5228758169934641,8.972455549831555,6.338730109015017,38.35761911528617,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,0,5,5,6,6,4.0,0.25,0.49473684210526314,9.484851040438077,5.766154738987733,44.77820099620432,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,1,5,5,6,6,4.0,0.25,0.5210526315789473,9.975118587581274,6.610511258465284,45.81158488323803,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,2,5,5,6,6,4.0,0.25,0.5052631578947369,9.678914488241631,5.745753630828894,45.22908292823335,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,3,5,5,6,6,4.0,0.25,0.5052631578947369,9.708922910809203,6.207502260199135,45.16103052569393,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,4,5,5,6,6,4.0,0.25,0.5263157894736842,10.123605430247189,6.34542421919787,45.894528236880724,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,5,5,5,6,6,4.0,0.25,0.5157894736842106,9.854262538877032,6.4458276902890175,44.324077011156184,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,6,5,5,6,6,4.0,0.25,0.5157894736842106,9.854262538877032,6.4458276902890175,44.324077011156184,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,7,5,5,6,6,4.0,0.25,0.5105263157894737,9.786120897044952,6.863054068133971,43.85111834532936,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,8,6,6,7,7,3.3333333333333335,0.3,0.5052631578947369,9.661225263345361,5.858652892046829,44.623935655525514,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,9,5,5,6,6,4.0,0.25,0.5421052631578948,10.360774075173719,6.734290582228042,46.002434212004616,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,10,6,6,7,7,3.3333333333333335,0.3,0.5210526315789473,10.032954886226545,6.498862238331976,46.56883726669378,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,11,5,5,6,6,4.0,0.25,0.5052631578947369,9.71183624811925,7.060378607102865,43.16115860135225,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,12,5,5,6,6,4.0,0.25,0.5105263157894737,9.803653228852244,5.929548677995845,44.79781771753474,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,13,5,5,6,6,4.0,0.25,0.531578947368421,10.226564626772923,6.391346610138319,46.210003257956316,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,14,5,5,6,6,4.0,0.25,0.49473684210526314,9.490578933735538,6.163848120248808,44.43423442609213,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,20,15,5,5,6,6,4.0,0.25,0.5263157894736842,10.084036748325774,7.414094679535223,43.56688734410765,fib_mirrored_ratio,1.625,0.0069660112501050975
fibonacci_mirrored_growth,22,0,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5367965367965368,11.332767649929238,7.459471674528095,52.52874459923462,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,1,6,6,7,7,3.6666666666666665,0.2727272727272727,0.4805194805194805,10.194653144752825,6.2265861546475305,50.06825577077168,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,2,5,5,6,6,4.4,0.22727272727272727,0.5454545454545454,11.574745866043948,7.515490284657026,50.84262600154233,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,3,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5194805194805194,11.009339772995553,7.363314792898855,51.08607362243092,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,4,5,5,6,6,4.4,0.22727272727272727,0.4935064935064935,10.45091535571546,6.615247573869677,51.08903358379714,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,5,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5541125541125541,11.720970452511086,8.178045043170833,50.65294172311539,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,6,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5541125541125541,11.720970452511086,8.178045043170833,50.65294172311539,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,7,5,5,6,6,4.4,0.22727272727272727,0.5411255411255411,11.454932196070036,8.232017802997476,51.11684242421522,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,8,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5064935064935064,10.72703369580129,6.800081500140459,50.43304100717824,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,9,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5108225108225108,10.770378493760987,6.980339686297816,51.49912289081051,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,10,5,5,6,6,4.4,0.22727272727272727,0.49783549783549785,10.504056139751171,6.600106598018828,52.0255155550232,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,11,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5454545454545454,11.529145534129736,8.228966955149073,50.309980957271605,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,12,6,6,7,7,3.6666666666666665,0.2727272727272727,0.49783549783549785,10.580282189896142,6.463443067311032,50.31435448777323,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,13,6,6,7,7,3.6666666666666665,0.2727272727272727,0.48917748917748916,10.32139075119607,6.369123932868527,51.88499322710867,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,14,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5238095238095238,11.044956322374752,7.534268487076991,52.05436649206002,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,22,15,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5281385281385281,11.188074025808966,7.424772778885407,49.506576623955254,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,0,6,6,7,7,4.0,0.25,0.5362318840579711,12.3838571804029,7.520541260985112,58.48277777263888,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,1,6,6,7,7,4.0,0.25,0.4927536231884058,11.441390296183002,6.98700992086495,56.786268762400596,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,2,5,5,6,6,4.8,0.20833333333333334,0.5289855072463768,12.301306508748327,8.232478934823167,57.34242919286395,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,3,6,6,7,7,4.0,0.25,0.5217391304347826,12.089735282680923,7.70726510605038,57.312293077018765,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,4,5,5,6,6,4.8,0.20833333333333334,0.4927536231884058,11.411941492493229,7.199882026289169,57.49219481677873,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,5,6,6,7,7,4.0,0.25,0.5398550724637681,12.509044080389081,8.844269233686694,56.37342771805872,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,6,6,6,7,7,4.0,0.25,0.5398550724637681,12.509044080389081,8.844269233686694,56.37342771805872,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,7,6,6,7,7,4.0,0.25,0.5398550724637681,12.484437782365642,8.580607074208789,57.643272889567896,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,8,6,6,7,7,4.0,0.25,0.5036231884057971,11.644575112103055,7.553777195997143,56.44169331074856,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,9,6,6,7,7,4.0,0.25,0.5072463768115942,11.706040356882571,7.831400488057437,57.510448541527204,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,10,5,5,6,6,4.8,0.20833333333333334,0.5,11.552602540147994,6.900242279674668,58.02201815331574,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,11,6,6,7,7,4.0,0.25,0.5434782608695652,12.56344257148333,8.849683869753104,56.29240777610319,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,12,6,6,7,7,4.0,0.25,0.5108695652173914,11.865772752083071,7.2184308408584235,56.852219055647595,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,13,6,6,7,7,4.0,0.25,0.4891304347826087,11.295412841172572,6.3051454097649575,57.2277588288117,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,14,6,6,7,7,4.0,0.25,0.5253623188405797,12.12124766711355,7.7715820333434555,58.479379312725655,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,24,15,6,6,7,7,4.0,0.25,0.5289855072463768,12.25183489874836,8.238853374795639,55.03995079005476,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,0,6,6,7,7,4.333333333333333,0.23076923076923078,0.52,13.0804729698582,7.940891112292232,65.06247208228841,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,1,6,6,7,7,4.333333333333333,0.23076923076923078,0.5015384615384615,12.615256811846216,7.855585624353393,63.75279897652857,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,2,6,6,7,7,4.333333333333333,0.23076923076923078,0.5230769230769231,13.189484409939325,8.352778473500354,64.20251953583093,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,3,6,6,7,7,4.333333333333333,0.23076923076923078,0.5261538461538462,13.243487065624258,8.064573220470907,63.94166842143344,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,4,6,6,7,7,4.333333333333333,0.23076923076923078,0.5015384615384615,12.652521997656446,7.755229502131555,64.17772075635328,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,5,6,6,7,7,4.333333333333333,0.23076923076923078,0.5292307692307693,13.305797626272831,9.555168405131415,62.50553602959309,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,6,6,6,7,7,4.333333333333333,0.23076923076923078,0.5292307692307693,13.305797626272831,9.555168405131415,62.50553602959309,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,7,6,6,7,7,4.333333333333333,0.23076923076923078,0.5292307692307693,13.327390722707696,8.916541036084997,63.27548074909982,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,8,6,6,7,7,4.333333333333333,0.23076923076923078,0.5015384615384615,12.594399057023994,8.291213111346853,62.98031453928377,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,9,6,6,7,7,4.333333333333333,0.23076923076923078,0.5046153846153846,12.642543787148817,8.195580702749613,63.995452855644636,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,10,6,6,7,7,4.333333333333333,0.23076923076923078,0.49538461538461537,12.420374674762183,7.461764354459787,64.27185071922219,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,11,6,6,7,7,4.333333333333333,0.23076923076923078,0.5446153846153846,13.683308439853228,9.436346714025209,62.406515076712175,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,12,6,6,7,7,4.333333333333333,0.23076923076923078,0.5046153846153846,12.7257947958824,7.558855452081853,63.453005053176135,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,13,6,6,7,7,4.333333333333333,0.23076923076923078,0.48615384615384616,12.200420084896209,6.913558864127337,64.36747715866804,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,14,6,6,7,7,4.333333333333333,0.23076923076923078,0.5261538461538462,13.189983057870208,8.578823634137695,64.87751951553395,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,26,15,6,6,7,7,4.333333333333333,0.23076923076923078,0.5323076923076923,13.392581431350555,8.740816417318673,61.75848802221841,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,0,6,6,7,7,4.666666666666667,0.21428571428571427,0.5052910052910053,13.752484665262681,8.13057631045203,71.10398123003864,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,1,6,6,7,7,4.666666666666667,0.21428571428571427,0.5026455026455027,13.669649430077534,8.317720567495883,70.46923349572948,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,2,6,6,7,7,4.666666666666667,0.21428571428571427,0.5185185185185185,14.109240727611226,9.170079416456254,71.00119742637501,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,3,6,6,7,7,4.666666666666667,0.21428571428571427,0.5264550264550265,14.287930401210769,8.793116506396714,70.97998549706084,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,4,6,6,7,7,4.666666666666667,0.21428571428571427,0.5105820105820106,13.878304384883686,8.735179873255973,71.47596167042784,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,5,6,6,7,7,4.666666666666667,0.21428571428571427,0.5238095238095238,14.239747466880448,10.083624286251014,69.44224937510651,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,6,6,6,7,7,4.666666666666667,0.21428571428571427,0.5211640211640212,14.164796102896897,9.914841213997903,69.46995987060828,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,7,6,6,7,7,4.666666666666667,0.21428571428571427,0.5158730158730159,14.042095365305666,9.33283539225173,69.65750854970993,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,8,6,6,7,7,4.666666666666667,0.21428571428571427,0.5,13.557677743882532,8.727551605381333,69.81007969437783,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,9,6,6,7,7,4.666666666666667,0.21428571428571427,0.4973544973544973,13.473523512064212,8.875460756996691,70.84332561870423,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,10,6,6,7,7,4.666666666666667,0.21428571428571427,0.49206349206349204,13.338321871641249,7.81308042779933,71.23774734565885,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,11,6,6,7,7,4.666666666666667,0.21428571428571427,0.544973544973545,14.784182917630467,10.35371994513283,69.23892220546917,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,12,6,6,7,7,4.666666666666667,0.21428571428571427,0.4973544973544973,13.542198693436301,8.10219127801717,70.16332127340105,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,13,6,6,7,7,4.666666666666667,0.21428571428571427,0.48148148148148145,13.050097197398586,7.203717613935532,70.88717174735586,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,14,6,6,7,7,4.666666666666667,0.21428571428571427,0.5291005291005291,14.333157517883453,9.256032992711292,71.64658463621852,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_mirrored_growth,28,15,6,6,7,7,4.666666666666667,0.21428571428571427,0.5343915343915344,14.507058094410276,9.72167154784855,68.4463272971586,fib_mirrored_ratio,1.6153846153846154,0.0026493733652794837
fibonacci_phi_partition,8,0,3,3,4,4,2.6666666666666665,0.375,0.5357142857142857,3.838469252397142,2.50841051282916,11.455440560920483,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,1,3,3,4,4,2.6666666666666665,0.375,0.5357142857142857,3.7942242678660074,2.2017747397369694,12.223152722202173,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,2,4,4,5,5,2.0,0.5,0.4642857142857143,3.6141165077975907,2.6141165077975903,11.3718124020382,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,3,4,4,5,5,2.0,0.5,0.4642857142857143,3.5096918230129517,2.255194545392598,11.885368488835997,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,4,4,4,5,5,2.0,0.5,0.42857142857142855,3.2794295548277668,2.0179315138773113,11.815876398706045,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,5,3,3,4,4,2.6666666666666665,0.375,0.4642857142857143,3.47597485616129,2.200973879195801,12.21838940360903,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,6,4,4,5,5,2.0,0.5,0.6071428571428571,4.411763145041189,2.906898121393846,13.17470074158793,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,7,4,4,5,5,2.0,0.5,0.39285714285714285,2.9542196068433846,1.6013673930708916,10.968990550533249,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,8,3,3,4,4,2.6666666666666665,0.375,0.5357142857142857,3.9040958626658306,2.57361186010373,12.620592714664468,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,9,4,4,5,5,2.0,0.5,0.4642857142857143,3.6141165077975907,2.6141165077975903,11.3718124020382,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,10,3,3,4,4,2.6666666666666665,0.375,0.5357142857142857,3.7942242678660074,2.2017747397369694,12.223152722202173,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,11,3,3,4,4,2.6666666666666665,0.375,0.5,3.5991022869373475,1.794029468479941,12.587089661585235,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,12,4,4,5,5,2.0,0.5,0.4642857142857143,3.64521902403148,2.3824268868813694,11.694153738404948,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,13,4,4,5,5,2.0,0.5,0.5357142857142857,3.971165241515711,2.4854060371929387,12.200440179797187,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,14,3,3,4,4,2.6666666666666665,0.375,0.5357142857142857,3.7942242678660074,2.2017747397369694,12.223152722202173,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,8,15,4,4,5,5,2.0,0.5,0.4642857142857143,3.6141165077975907,2.6141165077975903,11.3718124020382,phi_partition_ratio,1.6666666666666667,0.04863267791677184
fibonacci_phi_partition,10,0,4,4,5,5,2.5,0.4,0.5555555555555556,5.23847676965066,3.6007732437910573,18.13336091058245,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,1,4,4,5,5,2.5,0.4,0.5777777777777777,5.354075033552508,3.724510198761399,17.983006916764126,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,2,4,4,5,5,2.5,0.4,0.4444444444444444,4.219416969459404,2.3905204291657633,16.327174392725638,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,3,4,4,5,5,2.5,0.4,0.4666666666666667,4.4587025081273985,2.4128320404926193,16.317448798661893,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,4,4,4,5,5,2.5,0.4,0.4222222222222222,3.956696875013064,1.76185919065375,15.558605037746638,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,5,4,4,5,5,2.5,0.4,0.4888888888888889,4.499594724024442,2.8293557704801,16.791216969852876,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,6,5,5,6,6,2.0,0.5,0.4222222222222222,4.236310381744797,2.5163008766495523,14.953154189597415,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,7,5,5,6,6,2.0,0.5,0.5777777777777777,5.473542129307341,3.3270848523812786,17.413040459378884,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,8,4,4,5,5,2.5,0.4,0.5111111111111111,4.697302127486199,2.917994290102074,17.665794401013425,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,9,4,4,5,5,2.5,0.4,0.4444444444444444,4.219416969459404,2.3905204291657633,16.327174392725638,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,10,4,4,5,5,2.5,0.4,0.5333333333333333,5.001252831467154,3.4655440482073887,17.78941895138874,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,11,4,4,5,5,2.5,0.4,0.4444444444444444,4.220344959981778,2.1325650910720118,15.310091796217662,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,12,4,4,5,5,2.5,0.4,0.4444444444444444,4.08218839198352,2.0532927773972,15.824503040138755,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,13,4,4,5,5,2.5,0.4,0.5333333333333333,5.004530235833542,3.1808543787457717,16.960358746175267,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,14,4,4,5,5,2.5,0.4,0.5777777777777777,5.354075033552508,3.724510198761399,17.983006916764126,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,10,15,4,4,5,5,2.5,0.4,0.4444444444444444,4.092046469107543,1.93009112873678,16.052990405490352,phi_partition_ratio,1.5,0.1180339887498949
fibonacci_phi_partition,12,0,4,4,5,5,3.0,0.3333333333333333,0.45454545454545453,5.148266219821084,2.766606734175976,20.64606621581779,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,1,4,4,5,5,3.0,0.3333333333333333,0.5757575757575758,6.465652401057309,4.342161139841075,22.808274200243893,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,2,4,4,5,5,3.0,0.3333333333333333,0.4393939393939394,4.896709946144812,2.8812380595623184,20.81082146167094,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,3,4,4,5,5,3.0,0.3333333333333333,0.48484848484848486,5.389586454577787,3.173365766670028,22.680432785475876,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,4,4,4,5,5,3.0,0.3333333333333333,0.5151515151515151,5.88185252753627,3.6721826187177578,21.768075440512224,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,5,4,4,5,5,3.0,0.3333333333333333,0.5606060606060606,6.282219687912457,4.181717257712472,22.524412852484694,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,6,5,5,6,6,2.4,0.4166666666666667,0.42424242424242425,4.899987140769342,2.52607241933534,20.330122750208105,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,7,5,5,6,6,2.4,0.4166666666666667,0.5757575757575758,6.5086560840579315,3.810028991444798,22.271534836871872,phi_partition_ratio,1.4,0.218033988749895
fibonacci_phi_partition,12,8,4,4,5,5,3.0,0.3333333333333333,0.4393939393939394,5.002737565135951,2.5125362758487415,20.866691985906318,phi_partition_ratio,1.4,0.218033988749895
