modulus,a,b,exact,"num_full_states_(b,u,v)","num_quot_states_(b,psi)",compression_ratio
143,30.0,121.0,True,5005,5005.0,1.0
143,30.0,132.0,True,5005,5005.0,1.0
143,31.0,11.0,True,5005,5005.0,1.0
143,31.0,22.0,True,5005,5005.0,1.0
143,31.0,33.0,True,5005,5005.0,1.0
143,31.0,44.0,True,5005,5005.0,1.0
143,31.0,55.0,True,5005,5005.0,1.0
143,31.0,66.0,True,5005,5005.0,1.0
143,31.0,77.0,True,5005,5005.0,1.0
143,31.0,88.0,True,5005,5005.0,1.0
143,31.0,99.0,True,5005,5005.0,1.0
143,31.0,110.0,True,5005,5005.0,1.0
143,31.0,121.0,True,5005,5005.0,1.0
143,31.0,132.0,True,5005,5005.0,1.0
143,32.0,11.0,True,5005,5005.0,1.0
143,32.0,22.0,True,5005,5005.0,1.0
143,32.0,33.0,True,5005,5005.0,1.0
143,32.0,44.0,True,5005,5005.0,1.0
143,32.0,55.0,True,5005,5005.0,1.0
143,32.0,66.0,True,5005,5005.0,1.0
143,32.0,77.0,True,5005,5005.0,1.0
143,32.0,88.0,True,5005,5005.0,1.0
143,32.0,99.0,True,5005,5005.0,1.0
143,32.0,110.0,True,5005,5005.0,1.0
143,32.0,121.0,True,5005,5005.0,1.0
143,32.0,132.0,True,5005,5005.0,1.0
143,34.0,11.0,True,5005,5005.0,1.0
143,34.0,22.0,True,5005,5005.0,1.0
143,34.0,33.0,True,5005,5005.0,1.0
143,34.0,44.0,True,5005,5005.0,1.0
143,34.0,55.0,True,5005,5005.0,1.0
143,34.0,66.0,True,5005,5005.0,1.0
143,34.0,77.0,True,5005,5005.0,1.0
143,34.0,88.0,True,5005,5005.0,1.0
143,34.0,99.0,True,5005,5005.0,1.0
143,34.0,110.0,True,5005,5005.0,1.0
143,34.0,121.0,True,5005,5005.0,1.0
143,34.0,132.0,True,5005,5005.0,1.0
143,35.0,11.0,True,5005,5005.0,1.0
143,35.0,22.0,True,5005,5005.0,1.0
143,35.0,33.0,True,5005,5005.0,1.0
143,35.0,44.0,True,5005,5005.0,1.0
143,35.0,55.0,True,5005,5005.0,1.0
143,35.0,66.0,True,5005,5005.0,1.0
143,35.0,77.0,True,5005,5005.0,1.0
143,35.0,88.0,True,5005,5005.0,1.0
143,35.0,99.0,True,5005,5005.0,1.0
143,35.0,110.0,True,5005,5005.0,1.0
143,35.0,121.0,True,5005,5005.0,1.0
143,35.0,132.0,True,5005,5005.0,1.0
143,36.0,11.0,True,5005,5005.0,1.0
143,36.0,22.0,True,5005,5005.0,1.0
143,36.0,33.0,True,5005,5005.0,1.0
143,36.0,44.0,True,5005,5005.0,1.0
143,36.0,55.0,True,5005,5005.0,1.0
143,36.0,66.0,True,5005,5005.0,1.0
143,36.0,77.0,True,5005,5005.0,1.0
143,36.0,88.0,True,5005,5005.0,1.0
143,36.0,99.0,True,5005,5005.0,1.0
143,36.0,110.0,True,5005,5005.0,1.0
143,36.0,121.0,True,5005,5005.0,1.0
143,36.0,132.0,True,5005,5005.0,1.0
143,37.0,11.0,True,5005,5005.0,1.0
143,37.0,22.0,True,5005,5005.0,1.0
143,37.0,33.0,True,5005,5005.0,1.0
143,37.0,44.0,True,5005,5005.0,1.0
143,37.0,55.0,True,5005,5005.0,1.0
143,37.0,66.0,True,5005,5005.0,1.0
143,37.0,77.0,True,5005,5005.0,1.0
143,37.0,88.0,True,5005,5005.0,1.0
143,37.0,99.0,True,5005,5005.0,1.0
143,37.0,110.0,True,5005,5005.0,1.0
143,37.0,121.0,True,5005,5005.0,1.0
143,37.0,132.0,True,5005,5005.0,1.0
143,38.0,11.0,True,5005,5005.0,1.0
143,38.0,22.0,True,5005,5005.0,1.0
143,38.0,33.0,True,5005,5005.0,1.0
143,38.0,44.0,True,5005,5005.0,1.0
143,38.0,55.0,True,5005,5005.0,1.0
143,38.0,66.0,True,5005,5005.0,1.0
143,38.0,77.0,True,5005,5005.0,1.0
143,38.0,88.0,True,5005,5005.0,1.0
143,38.0,99.0,True,5005,5005.0,1.0
143,38.0,110.0,True,5005,5005.0,1.0
143,38.0,121.0,True,5005,5005.0,1.0
143,38.0,132.0,True,5005,5005.0,1.0
143,39.0,1.0,True,5005,5005.0,1.0
143,39.0,2.0,True,5005,5005.0,1.0
143,39.0,3.0,True,5005,5005.0,1.0
143,39.0,4.0,True,5005,5005.0,1.0
143,39.0,5.0,True,5005,5005.0,1.0
143,39.0,6.0,True,5005,5005.0,1.0
143,39.0,7.0,True,5005,5005.0,1.0
143,39.0,8.0,True,5005,5005.0,1.0
143,39.0,9.0,True,5005,5005.0,1.0
143,39.0,10.0,True,5005,5005.0,1.0
143,39.0,11.0,True,5005,5005.0,1.0
143,39.0,12.0,True,5005,5005.0,1.0
143,39.0,14.0,True,5005,5005.0,1.0
143,39.0,15.0,True,5005,5005.0,1.0
143,39.0,16.0,True,5005,5005.0,1.0
143,39.0,17.0,True,5005,5005.0,1.0
143,39.0,18.0,True,5005,5005.0,1.0
143,39.0,19.0,True,5005,5005.0,1.0
143,39.0,20.0,True,5005,5005.0,1.0
143,39.0,21.0,True,5005,5005.0,1.0
143,39.0,22.0,True,5005,5005.0,1.0
143,39.0,23.0,True,5005,5005.0,1.0
143,39.0,24.0,True,5005,5005.0,1.0
143,39.0,25.0,True,5005,5005.0,1.0
143,39.0,27.0,True,5005,5005.0,1.0
143,39.0,28.0,True,5005,5005.0,1.0
143,39.0,29.0,True,5005,5005.0,1.0
143,39.0,30.0,True,5005,5005.0,1.0
143,39.0,31.0,True,5005,5005.0,1.0
143,39.0,32.0,True,5005,5005.0,1.0
143,39.0,33.0,True,5005,5005.0,1.0
143,39.0,34.0,True,5005,5005.0,1.0
143,39.0,35.0,True,5005,5005.0,1.0
143,39.0,36.0,True,5005,5005.0,1.0
143,39.0,37.0,True,5005,5005.0,1.0
143,39.0,38.0,True,5005,5005.0,1.0
143,39.0,40.0,True,5005,5005.0,1.0
143,39.0,41.0,True,5005,5005.0,1.0
143,39.0,42.0,True,5005,5005.0,1.0
143,39.0,43.0,True,5005,5005.0,1.0
143,39.0,44.0,True,5005,5005.0,1.0
143,39.0,45.0,True,5005,5005.0,1.0
143,39.0,46.0,True,5005,5005.0,1.0
143,39.0,47.0,True,5005,5005.0,1.0
143,39.0,48.0,True,5005,5005.0,1.0
143,39.0,49.0,True,5005,5005.0,1.0
143,39.0,50.0,True,5005,5005.0,1.0
143,39.0,51.0,True,5005,5005.0,1.0
143,39.0,53.0,True,5005,5005.0,1.0
143,39.0,54.0,True,5005,5005.0,1.0
143,39.0,55.0,True,5005,5005.0,1.0
143,39.0,56.0,True,5005,5005.0,1.0
143,39.0,57.0,True,5005,5005.0,1.0
143,39.0,58.0,True,5005,5005.0,1.0
143,39.0,59.0,True,5005,5005.0,1.0
143,39.0,60.0,True,5005,5005.0,1.0
143,39.0,61.0,True,5005,5005.0,1.0
143,39.0,62.0,True,5005,5005.0,1.0
143,39.0,63.0,True,5005,5005.0,1.0
143,39.0,64.0,True,5005,5005.0,1.0
143,39.0,66.0,True,5005,5005.0,1.0
143,39.0,67.0,True,5005,5005.0,1.0
143,39.0,68.0,True,5005,5005.0,1.0
143,39.0,69.0,True,5005,5005.0,1.0
143,39.0,70.0,True,5005,5005.0,1.0
143,39.0,71.0,True,5005,5005.0,1.0
143,39.0,72.0,True,5005,5005.0,1.0
143,39.0,73.0,True,5005,5005.0,1.0
143,39.0,74.0,True,5005,5005.0,1.0
143,39.0,75.0,True,5005,5005.0,1.0
143,39.0,76.0,True,5005,5005.0,1.0
143,39.0,77.0,True,5005,5005.0,1.0
143,39.0,79.0,True,5005,5005.0,1.0
143,39.0,80.0,True,5005,5005.0,1.0
143,39.0,81.0,True,5005,5005.0,1.0
143,39.0,82.0,True,5005,5005.0,1.0
143,39.0,83.0,True,5005,5005.0,1.0
143,39.0,84.0,True,5005,5005.0,1.0
143,39.0,85.0,True,5005,5005.0,1.0
143,39.0,86.0,True,5005,5005.0,1.0
143,39.0,87.0,True,5005,5005.0,1.0
143,39.0,88.0,True,5005,5005.0,1.0
143,39.0,89.0,True,5005,5005.0,1.0
143,39.0,90.0,True,5005,5005.0,1.0
143,39.0,92.0,True,5005,5005.0,1.0
143,39.0,93.0,True,5005,5005.0,1.0
143,39.0,94.0,True,5005,5005.0,1.0
143,39.0,95.0,True,5005,5005.0,1.0
143,39.0,96.0,True,5005,5005.0,1.0
143,39.0,97.0,True,5005,5005.0,1.0
143,39.0,98.0,True,5005,5005.0,1.0
143,39.0,99.0,True,5005,5005.0,1.0
143,39.0,100.0,True,5005,5005.0,1.0
143,39.0,101.0,True,5005,5005.0,1.0
143,39.0,102.0,True,5005,5005.0,1.0
143,39.0,103.0,True,5005,5005.0,1.0
143,39.0,105.0,True,5005,5005.0,1.0
143,39.0,106.0,True,5005,5005.0,1.0
143,39.0,107.0,True,5005,5005.0,1.0
143,39.0,108.0,True,5005,5005.0,1.0
143,39.0,109.0,True,5005,5005.0,1.0
143,39.0,110.0,True,5005,5005.0,1.0
143,39.0,111.0,True,5005,5005.0,1.0
143,39.0,112.0,True,5005,5005.0,1.0
143,39.0,113.0,True,5005,5005.0,1.0
143,39.0,114.0,True,5005,5005.0,1.0
143,39.0,115.0,True,5005,5005.0,1.0
143,39.0,116.0,True,5005,5005.0,1.0
143,39.0,118.0,True,5005,5005.0,1.0
143,39.0,119.0,True,5005,5005.0,1.0
143,39.0,120.0,True,5005,5005.0,1.0
143,39.0,121.0,True,5005,5005.0,1.0
143,39.0,122.0,True,5005,5005.0,1.0
143,39.0,123.0,True,5005,5005.0,1.0
143,39.0,124.0,True,5005,5005.0,1.0
143,39.0,125.0,True,5005,5005.0,1.0
143,39.0,126.0,True,5005,5005.0,1.0
143,39.0,127.0,True,5005,5005.0,1.0
143,39.0,128.0,True,5005,5005.0,1.0
143,39.0,129.0,True,5005,5005.0,1.0
143,39.0,131.0,True,5005,5005.0,1.0
143,39.0,132.0,True,5005,5005.0,1.0
143,39.0,133.0,True,5005,5005.0,1.0
143,39.0,134.0,True,5005,5005.0,1.0
143,39.0,135.0,True,5005,5005.0,1.0
143,39.0,136.0,True,5005,5005.0,1.0
143,39.0,137.0,True,5005,5005.0,1.0
143,39.0,138.0,True,5005,5005.0,1.0
143,39.0,139.0,True,5005,5005.0,1.0
143,39.0,140.0,True,5005,5005.0,1.0
143,39.0,141.0,True,5005,5005.0,1.0
143,39.0,142.0,True,5005,5005.0,1.0
143,40.0,11.0,True,5005,5005.0,1.0
143,40.0,22.0,True,5005,5005.0,1.0
143,40.0,33.0,True,5005,5005.0,1.0
143,40.0,44.0,True,5005,5005.0,1.0
143,40.0,55.0,True,5005,5005.0,1.0
143,40.0,66.0,True,5005,5005.0,1.0
143,40.0,77.0,True,5005,5005.0,1.0
143,40.0,88.0,True,5005,5005.0,1.0
143,40.0,99.0,True,5005,5005.0,1.0
143,40.0,110.0,True,5005,5005.0,1.0
143,40.0,121.0,True,5005,5005.0,1.0
143,40.0,132.0,True,5005,5005.0,1.0
143,41.0,11.0,True,5005,5005.0,1.0
143,41.0,22.0,True,5005,5005.0,1.0
143,41.0,33.0,True,5005,5005.0,1.0
143,41.0,44.0,True,5005,5005.0,1.0
143,41.0,55.0,True,5005,5005.0,1.0
143,41.0,66.0,True,5005,5005.0,1.0
143,41.0,77.0,True,5005,5005.0,1.0
143,41.0,88.0,True,5005,5005.0,1.0
143,41.0,99.0,True,5005,5005.0,1.0
143,41.0,110.0,True,5005,5005.0,1.0
143,41.0,121.0,True,5005,5005.0,1.0
143,41.0,132.0,True,5005,5005.0,1.0
143,42.0,11.0,True,5005,5005.0,1.0
143,42.0,22.0,True,5005,5005.0,1.0
143,42.0,33.0,True,5005,5005.0,1.0
143,42.0,44.0,True,5005,5005.0,1.0
143,42.0,55.0,True,5005,5005.0,1.0
143,42.0,66.0,True,5005,5005.0,1.0
143,42.0,77.0,True,5005,5005.0,1.0
143,42.0,88.0,True,5005,5005.0,1.0
143,42.0,99.0,True,5005,5005.0,1.0
143,42.0,110.0,True,5005,5005.0,1.0
143,42.0,121.0,True,5005,5005.0,1.0
143,42.0,132.0,True,5005,5005.0,1.0
143,43.0,11.0,True,5005,5005.0,1.0
143,43.0,22.0,True,5005,5005.0,1.0
143,43.0,33.0,True,5005,5005.0,1.0
143,43.0,44.0,True,5005,5005.0,1.0
143,43.0,55.0,True,5005,5005.0,1.0
143,43.0,66.0,True,5005,5005.0,1.0
143,43.0,77.0,True,5005,5005.0,1.0
143,43.0,88.0,True,5005,5005.0,1.0
143,43.0,99.0,True,5005,5005.0,1.0
143,43.0,110.0,True,5005,5005.0,1.0
143,43.0,121.0,True,5005,5005.0,1.0
143,43.0,132.0,True,5005,5005.0,1.0
143,45.0,11.0,True,5005,5005.0,1.0
143,45.0,22.0,True,5005,5005.0,1.0
143,45.0,33.0,True,5005,5005.0,1.0
143,45.0,44.0,True,5005,5005.0,1.0
143,45.0,55.0,True,5005,5005.0,1.0
143,45.0,66.0,True,5005,5005.0,1.0
143,45.0,77.0,True,5005,5005.0,1.0
143,45.0,88.0,True,5005,5005.0,1.0
143,45.0,99.0,True,5005,5005.0,1.0
143,45.0,110.0,True,5005,5005.0,1.0
143,45.0,121.0,True,5005,5005.0,1.0
143,45.0,132.0,True,5005,5005.0,1.0
143,46.0,11.0,True,5005,5005.0,1.0
143,46.0,22.0,True,5005,5005.0,1.0
143,46.0,33.0,True,5005,5005.0,1.0
143,46.0,44.0,True,5005,5005.0,1.0
143,46.0,55.0,True,5005,5005.0,1.0
143,46.0,66.0,True,5005,5005.0,1.0
143,46.0,77.0,True,5005,5005.0,1.0
143,46.0,88.0,True,5005,5005.0,1.0
143,46.0,99.0,True,5005,5005.0,1.0
143,46.0,110.0,True,5005,5005.0,1.0
143,46.0,121.0,True,5005,5005.0,1.0
143,46.0,132.0,True,5005,5005.0,1.0
143,47.0,11.0,True,5005,5005.0,1.0
143,47.0,22.0,True,5005,5005.0,1.0
143,47.0,33.0,True,5005,5005.0,1.0
143,47.0,44.0,True,5005,5005.0,1.0
143,47.0,55.0,True,5005,5005.0,1.0
143,47.0,66.0,True,5005,5005.0,1.0
143,47.0,77.0,True,5005,5005.0,1.0
143,47.0,88.0,True,5005,5005.0,1.0
143,47.0,99.0,True,5005,5005.0,1.0
143,47.0,110.0,True,5005,5005.0,1.0
143,47.0,121.0,True,5005,5005.0,1.0
143,47.0,132.0,True,5005,5005.0,1.0
143,48.0,11.0,True,5005,5005.0,1.0
143,48.0,22.0,True,5005,5005.0,1.0
143,48.0,33.0,True,5005,5005.0,1.0
143,48.0,44.0,True,5005,5005.0,1.0
143,48.0,55.0,True,5005,5005.0,1.0
143,48.0,66.0,True,5005,5005.0,1.0
143,48.0,77.0,True,5005,5005.0,1.0
143,48.0,88.0,True,5005,5005.0,1.0
143,48.0,99.0,True,5005,5005.0,1.0
143,48.0,110.0,True,5005,5005.0,1.0
143,48.0,121.0,True,5005,5005.0,1.0
143,48.0,132.0,True,5005,5005.0,1.0
143,49.0,11.0,True,5005,5005.0,1.0
143,49.0,22.0,True,5005,5005.0,1.0
143,49.0,33.0,True,5005,5005.0,1.0
143,49.0,44.0,True,5005,5005.0,1.0
143,49.0,55.0,True,5005,5005.0,1.0
143,49.0,66.0,True,5005,5005.0,1.0
143,49.0,77.0,True,5005,5005.0,1.0
143,49.0,88.0,True,5005,5005.0,1.0
143,49.0,99.0,True,5005,5005.0,1.0
143,49.0,110.0,True,5005,5005.0,1.0
143,49.0,121.0,True,5005,5005.0,1.0
143,49.0,132.0,True,5005,5005.0,1.0
143,50.0,11.0,True,5005,5005.0,1.0
143,50.0,22.0,True,5005,5005.0,1.0
143,50.0,33.0,True,5005,5005.0,1.0
143,50.0,44.0,True,5005,5005.0,1.0
143,50.0,55.0,True,5005,5005.0,1.0
143,50.0,66.0,True,5005,5005.0,1.0
143,50.0,77.0,True,5005,5005.0,1.0
143,50.0,88.0,True,5005,5005.0,1.0
143,50.0,99.0,True,5005,5005.0,1.0
143,50.0,110.0,True,5005,5005.0,1.0
143,50.0,121.0,True,5005,5005.0,1.0
143,50.0,132.0,True,5005,5005.0,1.0
143,51.0,11.0,True,5005,5005.0,1.0
143,51.0,22.0,True,5005,5005.0,1.0
143,51.0,33.0,True,5005,5005.0,1.0
143,51.0,44.0,True,5005,5005.0,1.0
143,51.0,55.0,True,5005,5005.0,1.0
143,51.0,66.0,True,5005,5005.0,1.0
143,51.0,77.0,True,5005,5005.0,1.0
143,51.0,88.0,True,5005,5005.0,1.0
143,51.0,99.0,True,5005,5005.0,1.0
143,51.0,110.0,True,5005,5005.0,1.0
143,51.0,121.0,True,5005,5005.0,1.0
143,51.0,132.0,True,5005,5005.0,1.0
143,52.0,1.0,True,5005,5005.0,1.0
143,52.0,2.0,True,5005,5005.0,1.0
143,52.0,3.0,True,5005,5005.0,1.0
143,52.0,4.0,True,5005,5005.0,1.0
143,52.0,5.0,True,5005,5005.0,1.0
143,52.0,6.0,True,5005,5005.0,1.0
143,52.0,7.0,True,5005,5005.0,1.0
143,52.0,8.0,True,5005,5005.0,1.0
143,52.0,9.0,True,5005,5005.0,1.0
143,52.0,10.0,True,5005,5005.0,1.0
143,52.0,11.0,True,5005,5005.0,1.0
143,52.0,12.0,True,5005,5005.0,1.0
143,52.0,14.0,True,5005,5005.0,1.0
143,52.0,15.0,True,5005,5005.0,1.0
143,52.0,16.0,True,5005,5005.0,1.0
143,52.0,17.0,True,5005,5005.0,1.0
143,52.0,18.0,True,5005,5005.0,1.0
143,52.0,19.0,True,5005,5005.0,1.0
143,52.0,20.0,True,5005,5005.0,1.0
143,52.0,21.0,True,5005,5005.0,1.0
143,52.0,22.0,True,5005,5005.0,1.0
143,52.0,23.0,True,5005,5005.0,1.0
143,52.0,24.0,True,5005,5005.0,1.0
143,52.0,25.0,True,5005,5005.0,1.0
143,52.0,27.0,True,5005,5005.0,1.0
143,52.0,28.0,True,5005,5005.0,1.0
143,52.0,29.0,True,5005,5005.0,1.0
143,52.0,30.0,True,5005,5005.0,1.0
143,52.0,31.0,True,5005,5005.0,1.0
143,52.0,32.0,True,5005,5005.0,1.0
143,52.0,33.0,True,5005,5005.0,1.0
143,52.0,34.0,True,5005,5005.0,1.0
143,52.0,35.0,True,5005,5005.0,1.0
143,52.0,36.0,True,5005,5005.0,1.0
143,52.0,37.0,True,5005,5005.0,1.0
143,52.0,38.0,True,5005,5005.0,1.0
143,52.0,40.0,True,5005,5005.0,1.0
143,52.0,41.0,True,5005,5005.0,1.0
143,52.0,42.0,True,5005,5005.0,1.0
143,52.0,43.0,True,5005,5005.0,1.0
143,52.0,44.0,True,5005,5005.0,1.0
143,52.0,45.0,True,5005,5005.0,1.0
143,52.0,46.0,True,5005,5005.0,1.0
143,52.0,47.0,True,5005,5005.0,1.0
143,52.0,48.0,True,5005,5005.0,1.0
143,52.0,49.0,True,5005,5005.0,1.0
143,52.0,50.0,True,5005,5005.0,1.0
143,52.0,51.0,True,5005,5005.0,1.0
143,52.0,53.0,True,5005,5005.0,1.0
143,52.0,54.0,True,5005,5005.0,1.0
143,52.0,55.0,True,5005,5005.0,1.0
143,52.0,56.0,True,5005,5005.0,1.0
143,52.0,57.0,True,5005,5005.0,1.0
143,52.0,58.0,True,5005,5005.0,1.0
143,52.0,59.0,True,5005,5005.0,1.0
143,52.0,60.0,True,5005,5005.0,1.0
143,52.0,61.0,True,5005,5005.0,1.0
143,52.0,62.0,True,5005,5005.0,1.0
143,52.0,63.0,True,5005,5005.0,1.0
143,52.0,64.0,True,5005,5005.0,1.0
143,52.0,66.0,True,5005,5005.0,1.0
143,52.0,67.0,True,5005,5005.0,1.0
143,52.0,68.0,True,5005,5005.0,1.0
143,52.0,69.0,True,5005,5005.0,1.0
143,52.0,70.0,True,5005,5005.0,1.0
143,52.0,71.0,True,5005,5005.0,1.0
143,52.0,72.0,True,5005,5005.0,1.0
143,52.0,73.0,True,5005,5005.0,1.0
143,52.0,74.0,True,5005,5005.0,1.0
143,52.0,75.0,True,5005,5005.0,1.0
143,52.0,76.0,True,5005,5005.0,1.0
143,52.0,77.0,True,5005,5005.0,1.0
143,52.0,79.0,True,5005,5005.0,1.0
143,52.0,80.0,True,5005,5005.0,1.0
143,52.0,81.0,True,5005,5005.0,1.0
143,52.0,82.0,True,5005,5005.0,1.0
143,52.0,83.0,True,5005,5005.0,1.0
143,52.0,84.0,True,5005,5005.0,1.0
143,52.0,85.0,True,5005,5005.0,1.0
143,52.0,86.0,True,5005,5005.0,1.0
143,52.0,87.0,True,5005,5005.0,1.0
143,52.0,88.0,True,5005,5005.0,1.0
143,52.0,89.0,True,5005,5005.0,1.0
143,52.0,90.0,True,5005,5005.0,1.0
143,52.0,92.0,True,5005,5005.0,1.0
143,52.0,93.0,True,5005,5005.0,1.0
143,52.0,94.0,True,5005,5005.0,1.0
143,52.0,95.0,True,5005,5005.0,1.0
143,52.0,96.0,True,5005,5005.0,1.0
143,52.0,97.0,True,5005,5005.0,1.0
143,52.0,98.0,True,5005,5005.0,1.0
143,52.0,99.0,True,5005,5005.0,1.0
143,52.0,100.0,True,5005,5005.0,1.0
143,52.0,101.0,True,5005,5005.0,1.0
143,52.0,102.0,True,5005,5005.0,1.0
143,52.0,103.0,True,5005,5005.0,1.0
143,52.0,105.0,True,5005,5005.0,1.0
143,52.0,106.0,True,5005,5005.0,1.0
143,52.0,107.0,True,5005,5005.0,1.0
143,52.0,108.0,True,5005,5005.0,1.0
143,52.0,109.0,True,5005,5005.0,1.0
143,52.0,110.0,True,5005,5005.0,1.0
143,52.0,111.0,True,5005,5005.0,1.0
143,52.0,112.0,True,5005,5005.0,1.0
143,52.0,113.0,True,5005,5005.0,1.0
143,52.0,114.0,True,5005,5005.0,1.0
143,52.0,115.0,True,5005,5005.0,1.0
143,52.0,116.0,True,5005,5005.0,1.0
143,52.0,118.0,True,5005,5005.0,1.0
143,52.0,119.0,True,5005,5005.0,1.0
143,52.0,120.0,True,5005,5005.0,1.0
143,52.0,121.0,True,5005,5005.0,1.0
143,52.0,122.0,True,5005,5005.0,1.0
143,52.0,123.0,True,5005,5005.0,1.0
143,52.0,124.0,True,5005,5005.0,1.0
143,52.0,125.0,True,5005,5005.0,1.0
143,52.0,126.0,True,5005,5005.0,1.0
143,52.0,127.0,True,5005,5005.0,1.0
143,52.0,128.0,True,5005,5005.0,1.0
143,52.0,129.0,True,5005,5005.0,1.0
143,52.0,131.0,True,5005,5005.0,1.0
143,52.0,132.0,True,5005,5005.0,1.0
143,52.0,133.0,True,5005,5005.0,1.0
143,52.0,134.0,True,5005,5005.0,1.0
143,52.0,135.0,True,5005,5005.0,1.0
143,52.0,136.0,True,5005,5005.0,1.0
143,52.0,137.0,True,5005,5005.0,1.0
143,52.0,138.0,True,5005,5005.0,1.0
143,52.0,139.0,True,5005,5005.0,1.0
143,52.0,140.0,True,5005,5005.0,1.0
143,52.0,141.0,True,5005,5005.0,1.0
143,52.0,142.0,True,5005,5005.0,1.0
143,53.0,11.0,True,5005,5005.0,1.0
143,53.0,22.0,True,5005,5005.0,1.0
143,53.0,33.0,True,5005,5005.0,1.0
143,53.0,44.0,True,5005,5005.0,1.0
143,53.0,55.0,True,5005,5005.0,1.0
143,53.0,66.0,True,5005,5005.0,1.0
143,53.0,77.0,True,5005,5005.0,1.0
143,53.0,88.0,True,5005,5005.0,1.0
143,53.0,99.0,True,5005,5005.0,1.0
143,53.0,110.0,True,5005,5005.0,1.0
143,53.0,121.0,True,5005,5005.0,1.0
143,53.0,132.0,True,5005,5005.0,1.0
143,54.0,11.0,True,5005,5005.0,1.0
143,54.0,22.0,True,5005,5005.0,1.0
143,54.0,33.0,True,5005,5005.0,1.0
143,54.0,44.0,True,5005,5005.0,1.0
143,54.0,55.0,True,5005,5005.0,1.0
143,54.0,66.0,True,5005,5005.0,1.0
143,54.0,77.0,True,5005,5005.0,1.0
143,54.0,88.0,True,5005,5005.0,1.0
143,54.0,99.0,True,5005,5005.0,1.0
143,54.0,110.0,True,5005,5005.0,1.0
143,54.0,121.0,True,5005,5005.0,1.0
143,54.0,132.0,True,5005,5005.0,1.0
143,56.0,11.0,True,5005,5005.0,1.0
143,56.0,22.0,True,5005,5005.0,1.0
143,56.0,33.0,True,5005,5005.0,1.0
143,56.0,44.0,True,5005,5005.0,1.0
143,56.0,55.0,True,5005,5005.0,1.0
143,56.0,66.0,True,5005,5005.0,1.0
143,56.0,77.0,True,5005,5005.0,1.0
143,56.0,88.0,True,5005,5005.0,1.0
143,56.0,99.0,True,5005,5005.0,1.0
143,56.0,110.0,True,5005,5005.0,1.0
143,56.0,121.0,True,5005,5005.0,1.0
143,56.0,132.0,True,5005,5005.0,1.0
143,57.0,11.0,True,5005,5005.0,1.0
143,57.0,22.0,True,5005,5005.0,1.0
143,57.0,33.0,True,5005,5005.0,1.0
143,57.0,44.0,True,5005,5005.0,1.0
143,57.0,55.0,True,5005,5005.0,1.0
143,57.0,66.0,True,5005,5005.0,1.0
143,57.0,77.0,True,5005,5005.0,1.0
143,57.0,88.0,True,5005,5005.0,1.0
143,57.0,99.0,True,5005,5005.0,1.0
143,57.0,110.0,True,5005,5005.0,1.0
143,57.0,121.0,True,5005,5005.0,1.0
143,57.0,132.0,True,5005,5005.0,1.0
143,58.0,11.0,True,5005,5005.0,1.0
143,58.0,22.0,True,5005,5005.0,1.0
143,58.0,33.0,True,5005,5005.0,1.0
143,58.0,44.0,True,5005,5005.0,1.0
143,58.0,55.0,True,5005,5005.0,1.0
143,58.0,66.0,True,5005,5005.0,1.0
143,58.0,77.0,True,5005,5005.0,1.0
143,58.0,88.0,True,5005,5005.0,1.0
143,58.0,99.0,True,5005,5005.0,1.0
143,58.0,110.0,True,5005,5005.0,1.0
143,58.0,121.0,True,5005,5005.0,1.0
143,58.0,132.0,True,5005,5005.0,1.0
143,59.0,11.0,True,5005,5005.0,1.0
143,59.0,22.0,True,5005,5005.0,1.0
143,59.0,33.0,True,5005,5005.0,1.0
143,59.0,44.0,True,5005,5005.0,1.0
143,59.0,55.0,True,5005,5005.0,1.0
143,59.0,66.0,True,5005,5005.0,1.0
143,59.0,77.0,True,5005,5005.0,1.0
143,59.0,88.0,True,5005,5005.0,1.0
143,59.0,99.0,True,5005,5005.0,1.0
143,59.0,110.0,True,5005,5005.0,1.0
143,59.0,121.0,True,5005,5005.0,1.0
143,59.0,132.0,True,5005,5005.0,1.0
143,60.0,11.0,True,5005,5005.0,1.0
143,60.0,22.0,True,5005,5005.0,1.0
143,60.0,33.0,True,5005,5005.0,1.0
143,60.0,44.0,True,5005,5005.0,1.0
143,60.0,55.0,True,5005,5005.0,1.0
143,60.0,66.0,True,5005,5005.0,1.0
143,60.0,77.0,True,5005,5005.0,1.0
143,60.0,88.0,True,5005,5005.0,1.0
143,60.0,99.0,True,5005,5005.0,1.0
143,60.0,110.0,True,5005,5005.0,1.0
143,60.0,121.0,True,5005,5005.0,1.0
143,60.0,132.0,True,5005,5005.0,1.0
143,61.0,11.0,True,5005,5005.0,1.0
143,61.0,22.0,True,5005,5005.0,1.0
143,61.0,33.0,True,5005,5005.0,1.0
143,61.0,44.0,True,5005,5005.0,1.0
143,61.0,55.0,True,5005,5005.0,1.0
143,61.0,66.0,True,5005,5005.0,1.0
143,61.0,77.0,True,5005,5005.0,1.0
143,61.0,88.0,True,5005,5005.0,1.0
143,61.0,99.0,True,5005,5005.0,1.0
143,61.0,110.0,True,5005,5005.0,1.0
143,61.0,121.0,True,5005,5005.0,1.0
143,61.0,132.0,True,5005,5005.0,1.0
143,62.0,11.0,True,5005,5005.0,1.0
143,62.0,22.0,True,5005,5005.0,1.0
143,62.0,33.0,True,5005,5005.0,1.0
