matrix_name,W,eig_index,eig_real,eig_imag,eig_abs,eig_angle
A_star_shared,,1,0.9533284623067415,0.12169404797412711,0.9610643050058959,0.12696509209074722
A_star_shared,,2,0.9501967724050041,-0.002682181231726477,0.95020055797976,-0.0028227564919017113
A_scale_specific,2310.0,1,0.9343539433977986,0.1262635431439126,0.9428466332709001,0.13432091299309584
A_scale_specific,2310.0,2,0.935239760598569,-0.0976770687490397,0.9403266557765303,-0.10406339654853133
A_scale_specific,30030.0,1,0.9568056355020153,0.0681725390575535,0.9592312125916092,0.0711299405685243
A_scale_specific,30030.0,2,0.9415650647285602,0.005793040857477505,0.9415828855919558,0.006152488000491872
A_scale_specific,510510.0,1,0.9533790412414939,0.12710959171201108,0.9618151821341479,0.13254368567696936
A_scale_specific,510510.0,2,0.9506029377189871,-0.005038778720274251,0.9506162919343222,-0.005300563811083223
