label,n,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48
prime,100279,-5.395834683003657,-0.04034053324915987,5.395985478569045,-1.170298311967611,-0.33417438462090654,1.217074631372703,3.9798478300723383,0.3296386991131517,3.993475982459956,-2.4375731790911996,0.449202831039015,2.4786177976522,0.5533923929107878,-0.7867104122018315,0.9618505149961211,0.31212704152741233,-0.07985376354703577,0.32217993979340315,-2.009348221208234,0.854786531034061,2.183607173396794,4.2306376272946045,-0.4535661255608317,4.254881545206304,-4.045471679862231,0.02444281596155584,4.045545521165159,1.230858547881459,-0.5090642518210453,1.3319756669605398,0.6282793021851805,0.24118941137105132,0.6729838138557357,0.30901354977091083,2.0025280755687707,2.0262300134444717,29.11665928492801,1.481270658331001,15.947850422484512,6.143546186838243,0.9251564131983033,0.10379991360528087,4.768140287709937,18.104016963737187,16.366438563819475,1.774159177374975,0.45290721371181153,4.1056080673831845
prime,100291,-1.0651045478854397,0.1760589962825645,1.079557533482246,-2.928371738209708,1.3378090003520966,3.2194865986005317,-1.6062399144266153,-0.4536802390574628,1.6690813107840063,-0.9046689217701518,2.3259887503305285,2.4957262519517127,-0.7885725248894209,-0.8380871655241933,1.1507548496647115,4.01093641769028,-5.255184611963969,6.610943673378032,1.1808222509751412,0.48741588285811055,1.2774644540105022,-1.327990859663132,3.5199683309954835,3.76214523570794,-2.31664595079513,1.800112113288244,2.933811868839333,2.728034353821933,-0.46748294131973156,2.7677990779783133,-3.4506981366244744,-0.19372908766054442,3.456132027210391,0.5239610949501369,-2.5926120776811303,2.6450279042685754,1.1654444680982707,10.365093958568421,2.7858324220084567,6.228649524680944,1.3242367240268529,43.70457625257703,1.6319154312603505,14.153736774559952,8.607252081742539,7.660711736057601,11.944848589509407,6.996172614359412
prime,100297,-3.052096208793303,-1.9922390981424516,3.6447644494394837,-0.2713431964344922,1.976086583736015,1.9946291175736814,0.06920955695511155,-2.943842210115509,2.944655654033539,0.7214877796055957,-0.14080004036089122,0.7350981345955391,-1.2693135933802695,-1.9421920940069077,2.320186873586451,1.0881342489864583,0.4752172074036026,1.1873784308424178,-3.138904249543014,0.4204599208144095,3.1669396004361134,-2.6572537175230826,2.7514137860176113,3.8250849848307955,3.3876656605839726,-2.016547694784622,3.9424285958329057,-0.6078496516086602,-0.6635292831407126,0.8998623831153281,-1.2219525942512197,5.193905669715573,5.335712159449838,2.8917247401709005,-0.973177807959854,3.0510894806317967,13.284307891897903,3.978545316672763,8.670996920831689,0.5403692674858412,5.383267128362869,1.4098675380298022,10.02950643281045,14.631275141178007,15.542743233241017,0.8097523085459974,28.469824248500856,9.309147018822006
prime,100313,-0.15509180375414844,-0.43144203091215727,0.4584710390300811,-1.6378147873382924,-3.6742972984399396,4.022797274900515,1.1516138336846062,1.3873654948173033,1.8030522560767386,0.22931666751204904,3.6966432893967966,3.7037491468836277,-2.438179440011795,-1.3961347628685583,2.8096105170977483,2.842441886512346,0.3858823319352839,2.868515478832157,-3.3192330479311134,1.6619639483205035,3.712065758037584,-3.230587726972724,-0.7725399324267892,3.3216735253273733,-1.4634428617909427,3.1868229249870197,3.5067799139594844,2.1375795806458715,3.4047039098316163,4.020106363918357,0.5064485014244388,-2.815637009833522,2.8608218846582036,0.7287283388673226,-2.876103734985141,2.966987982156956,0.2101956936293221,16.182897914947013,3.250997438143417,13.717757743041199,7.893911257786277,8.228381052299678,13.779432191995145,11.03351500886078,12.29750536494969,16.161255177216873,8.184301855739315,8.803017686263804
prime,100333,-2.6020023408581987,-3.174713261141869,4.104780197806161,1.1702027617646862,1.5148897116096467,1.9142270873599239,-3.1845608274123043,-0.171977804287341,3.189201158386914,0.9706752996233526,-0.36761059163389503,1.037953796842763,-2.11630774900572,-1.8934299855571004,2.839689348979641,0.7403142598075698,-1.080961474056545,1.3101690393490943,-1.0459625177660115,0.7865842328832655,1.3087216449619719,0.6437949837831363,1.709669963963731,1.8268670906292206,0.13705316249240407,3.1540728011068784,3.1570490658257686,0.5724921978015173,-0.2675703812977174,0.6319345104450441,-0.2614303171986786,0.9003477243619851,0.9375349782884939,2.0521037350438966,-3.1494059423884138,3.758974265585302,16.84922047230158,3.664265341982458,10.171004028656434,1.0773480843803078,8.063835598708417,1.7165429116689288,1.7127523439919694,3.337443366824073,9.966958804031359,0.3993412254914176,0.8789718355144066,14.12988752933256
prime,100343,-2.210960167489585,-2.4567150350819738,3.3051162802272778,-1.9072676020689427,0.17005385264039785,1.9148336791219378,-0.688044967379609,1.8775650935109303,1.9996641111714526,-0.8375998890969188,-1.8446247230859134,2.0258859650125802,-2.6749883562293353,1.3958817205913059,3.017291580845886,5.411476257019783,-0.5334067088026001,5.437701536245297,0.25260045931984765,-0.07644770308249904,0.263915220014284,-1.6053911729354475,-0.47745088353339327,1.6748851197398196,0.8061055100405128,2.0842398210743327,2.234694995982593,-0.8426692174525199,-0.7009980176336847,1.0961248244467405,-1.880584666778267,-2.5906579718208245,3.201266533089726,0.29961126997340704,0.11115591619063703,0.31956619157735966,10.923793625823397,3.6665880186996564,3.9986565575071156,4.104213943234954,9.104048483843464,29.56859799728446,0.06965124335518794,2.8052401643258698,4.9938617250696415,1.2014896307683978,10.248107415880314,0.10212255079925774
prime,100357,-2.0804826466072712,-1.8309169344950065,2.771401245553337,0.3453159921408972,2.189435624904797,2.2164998285654143,-3.8099218610670698,-1.4019846862655068,4.05968787568204,-1.8585809826954445,-0.04815004088127284,1.8592045868257834,0.6140141754303383,2.2131519270457463,2.2967487585314372,3.0819885074487665,-1.452421850134499,3.4070782777615185,-0.27936306351573936,0.43389581165453006,0.5160516414354696,0.618339934707844,-2.711708375672416,2.781313824354676,-0.7414876066174108,1.4434691422264716,1.6227775680379741,1.219453776728335,-0.5562582686471549,1.340332337525037,-2.120169710626708,3.287545076973651,3.9119141395220614,0.06133764031542854,-0.20491395897058323,0.21389725734675225,7.680664863854586,4.912871490030511,16.481065647959756,3.456641695674032,5.2750548598156985,11.608182390794395,0.26630929662824243,7.735706589546433,2.6334070353272416,1.79649077501533,15.30307223499263,0.04575203670046276
prime,100361,-2.9897797843102114,1.2716569384277028,3.248983614566459,-0.3401669868452811,3.0472848248700632,3.0662123838414668,-0.0019388335593616413,-0.04649002501607247,0.04653043629245218,-1.4351139340913486,-0.5554246064368078,1.5388464826806572,-2.9043093144158805,0.5292027349476206,2.9521294227182664,1.65735279719356,-3.821845422020612,4.165731715339483,0.6453003581333723,0.6283576171233576,0.9006918713988723,2.723556879317613,-1.5750559061850835,3.1461982109343984,-0.4188397754594199,3.4905099345378674,3.5155492260263466,-0.07296627852021542,1.2821786685403782,1.2842531743628538,-1.3857326394147829,-1.892328185677959,2.345455373749562,-0.41925579067476215,1.1616318996218973,1.2349753391195704,10.555894527721334,9.40165838282277,0.0021650815015659512,2.36804849725863,8.715068128478885,17.35332072418523,0.8112458472040027,9.898563182486809,12.359086360614445,1.6493062158610665,5.501160910250697,1.5251640882334978
prime,100363,-2.390580868602548,-0.07162621089964197,2.391653654569648,1.6992160425183997,-0.5818037931322968,1.7960598021377294,-1.1454915501122347,0.29219918651009524,1.1821722615489214,0.9441940046128369,0.49780819275232024,1.0673871439726812,-2.693563264701716,-0.6499677601502108,2.770873716029882,0.9922132703164872,-2.2657238461421274,2.4734574426840688,-2.757683671732444,-4.004505656990437,4.862189300120693,-0.2769025404536072,1.740410100175317,1.762300296119228,-1.093675628276606,1.0171585947401944,1.4935655281038311,2.031117693999046,-2.3170606509050016,3.081267457856963,0.42911458486757287,4.322361718788591,4.343610267392222,-1.8424743329720787,-0.1380153612681273,1.847636302849367,5.720007203416354,3.22583081285502,1.3975312559756914,1.1393153151181572,7.677741150185247,6.117991720769213,23.64088479020815,3.1057023337019185,2.230737986740076,9.494209146848311,18.86695015499513,3.413759907606878
prime,100379,-3.1783015239463013,-2.033231239527739,3.7730133647405606,-0.6532048964226059,-4.012343652561098,4.065166444680685,-2.8607242263180988,3.43079056252806,4.466997535590868,1.2362478919913829,1.8974796363975157,2.2646716806187133,0.8407793200116168,-1.1374148532141906,1.414433601577485,0.8571012183544326,0.568401887884498,1.0284469867986947,-0.10626603501399634,-1.0998830336109688,1.105004596290379,0.3807283181266582,0.5397318939334436,0.6605032699029854,-1.3188176146663118,-3.3672417947925566,3.616296061628796,-0.5905588399799117,3.8844300491713186,3.9290656077983113,-1.4567675922345187,-0.18159523345649742,1.4680424539497747,4.337517505726644,0.5952458206081603,4.378170359800606,14.235629850510886,16.525578222957797,19.954066982974886,5.128737820996387,2.0006224132714556,1.0577032046553145,1.2210351578228633,0.4362645695525359,13.07759720535194,15.437556550383514,2.1551486465988763,19.16837569943657
