label,n,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,score,pred_prime,is_prime_label
prime,100501,-1.5953181045685216,0.8923981790563581,1.8279536002719556,-0.7044617300072983,3.355662245377142,3.428809623483701,-1.9241560434735336,0.1904069239118738,1.9335540531128954,1.6105025755845623,-0.23197559257932954,1.6271236036383465,-1.5100481092999427,1.3705938463733554,2.0393069372011756,-0.06157308187085142,-2.1467342789759787,2.1476171234513823,-2.4863475521167553,1.084656341339019,2.712637743732828,1.8967895913633663,-0.18665319433985406,1.9059512503895992,0.1092519606783372,0,1
prime,100511,-2.5408931912471133,-1.9148998752994295,3.1816630465446387,0.02579710894060097,-3.794508458024459,3.79459614832051,-0.8911377656091941,0.4479679576012967,0.997397517709175,-3.533643846137649,0.38688302865949364,3.554759810340386,0.049631442463395126,1.7597070945505522,1.760406867372581,1.3870864714564615,2.090590224516126,2.508899433245566,1.5580800869453288,-0.4229283347351681,1.6144602607860703,0.43981580619039895,-1.2921600825382256,1.36495993431313,0.18888591349046488,0,1
prime,100517,-3.0689985386652068,2.225241928592563,3.7908381225126884,0.04151526949500284,-2.0760779519639434,2.076493000284866,0.09397772594680062,-0.9590843752670217,0.9636776701031655,2.774172194725719,0.07068362519917964,2.775072528936967,-2.223079191398288,-3.4215264552829208,4.080309348006469,1.4848200934629343,0.12956457873394922,1.4904622403851036,-1.9732549346962438,1.8727983603662968,2.720497883824534,-1.1203195402025314,-2.548844046653771,2.784191416968665,0.2481855179469797,0,1
prime,100519,-5.217451687181957,0.8900951790273026,5.292832090271285,1.8751059090822362,-1.8083456811322012,2.6050213574450027,-2.577765899610587,3.658291171735214,4.475262152141591,0.0406398398413953,-3.18276144277566,3.1830208918889826,1.7757458574555358,0.5434720989123186,1.8570501534871524,1.3255404395574806,0.19458945143800843,1.3397471819388849,-1.6009461457199459,-1.8282964744066161,2.4301638956710745,-0.6532041044709618,4.290029964821466,4.33947378159654,0.5256974027709306,1,1
prime,100523,-1.1214856406790212,0.7115865402475544,1.3281887842135691,-2.337173010265386,-1.297175287595777,2.6730210262289655,-2.055406330811926,1.1823341767647502,2.3712041857013757,3.0980135519275263,2.2757509065169756,3.8440512687059005,-2.343248811027058,2.0866449415118544,3.1376586975508873,1.1718590197926988,-1.4033303137726716,1.8282750153690799,-2.3014125656089686,-1.636572118170435,2.8239808949629452,-0.4876694293580739,-3.6046132851484276,3.637452186324787,0.29212054924471703,1,1
prime,100537,-4.867679569429997,-2.7697719587612415,5.600530429717018,-1.0550992951988856,4.170053257942709,4.3014623904909115,2.0877116226568835,-1.2056538009604805,2.4108382167095104,-1.063687850272123,-1.9130742467355775,2.1889003897709522,-0.017010247068665496,-0.5052040385431205,0.505490325392698,1.5567769169041603,3.256074991464912,3.6090966624695504,-0.877992767896308,-0.8915399810917488,1.251285274573027,-0.9797579073339562,-1.8180543689955586,2.065247502263894,0.2545311459510312,0,1
prime,100547,-4.174964434883021,2.794007510123437,5.023624786861005,-0.4292503648919842,0.12635715213633375,0.44746173652716514,-1.3663566060496695,-0.2838008285097142,1.3955190020771382,1.4631802380707415,-1.5560455072108361,2.13592463106538,-0.9757423637280868,-1.0310246892397665,1.4195369210399675,2.6058266053141086,0.664322531037169,2.6891739851126184,0.41834206307305,4.0470436598794155,4.06860817316025,-3.9602718235917456,-2.9205050521860656,4.920681119172326,0.36253090002929245,1,1
prime,100549,-4.178884913445921,2.1110924453551734,4.681857583551811,1.3657144332999618,1.233656568427779,1.8404033368120256,-1.1397641330465096,-0.4779979542441605,1.235938640564678,0.9992881432921458,-0.1601372534360933,1.0120379109807693,-0.4163121641784312,1.9473667515797335,1.9913696500652842,-2.8758238331946044,1.735226704037536,3.358775734397145,-0.4621351983817808,-5.410364483454515,5.430065633618935,0.603204227314488,1.821434910191015,1.9187184451900752,0.2025912074500758,0,1
prime,100559,-3.438185085819235,0.20414920845982676,3.4442406396279273,-1.5217942565025733,0.579219569188301,1.628297598246371,1.5337453044032223,-1.7223524758891062,2.306268134883771,-3.5649889656051377,-0.19182593991754304,3.570146147724437,0.4567524861591683,2.5722638950651384,2.612501555878629,4.216744802033074,-2.2053506216289818,4.7586246006374875,-1.92401079142408,1.0032602351897935,2.16987295135669,2.164130580277908,2.4588416729358817,3.2755707198990716,0.3950651635201564,1,1
prime,100591,-2.6430823444446383,-2.8643965588649607,3.897518688339081,-0.23467769739914945,5.149842833985085,5.1551871776303235,-0.8351812862550851,-1.4115940567050038,1.6401602244401576,-2.5944753122565514,0.4048709316240581,2.625875590576001,0.6121610281247347,0.6535439783666367,0.8954668369147029,1.4919184790210638,-0.7573572968626541,1.673143993550953,0.004339426268723745,-0.7132858365027712,0.7132990362924934,-1.386469100601413,-2.463905197816707,2.827211592850927,0.12992719896649774,0,1
prime,100609,-1.8326013793626257,-1.6867531512000657,2.49069548695242,-1.638694648469474,-1.8171242548811808,2.4468879640473893,1.245448604240224,0.4070626342493191,1.3102832571646166,-0.7112735516545768,-3.300833533154168,3.37659770758649,-1.8242316767264577,0.6970484246442648,1.952869098703565,0.280658075220966,3.578979031240721,3.5899665543355006,-2.018501908172916,-2.7390310874506447,3.402446362739428,2.1323165992581896,0.1290472749955044,2.13621798481704,0.24474641716029213,0,1
prime,100613,-0.30469377708517825,1.6180126803591726,1.6464517398325123,-2.923362756416055,-2.5858554474561406,3.9029089408720608,-1.9831584453707771,0.9715642126280071,2.2083601243241366,-1.11468907618154,1.8180290712713694,2.1325481097846994,-0.6071575780375049,-3.651478963796939,3.7016130197009973,3.457137115693647,-0.8120291488386302,3.551223503987066,-1.9510248330306212,3.081236114209808,3.6469869605762124,0.8841227501999908,2.0432510405398383,2.2263305801449,0.12716250072509522,0,1
