matrix_name,W,A11_real,A11_imag,A12_real,A12_imag,A21_real,A21_imag,A22_real,A22_imag
A_star_shared,,0.9440365938906911,0.03955399365430033,0.036559057745180173,-0.05500215382777451,-0.028126246339016614,-0.0454209886277128,0.9594886408210547,0.07945787308810026
A_scale_specific,2310.0,0.9416370046480576,-0.02402268739282873,-0.09914812335881355,-0.0015835907979743578,0.11201633821831215,-0.006075519589002818,0.9279566993483102,0.05260916178770167
A_scale_specific,30030.0,0.9418937845817132,0.038775843216910466,0.03360082311479751,0.004522011248176583,-0.02622647253702011,0.01845473579475774,0.9564769156488628,0.035189736698120505
A_scale_specific,510510.0,0.9441734993669775,0.039887444499246937,0.03734713118997188,-0.05874528825771641,-0.02887212708102249,-0.049356417978531034,0.9598084795935037,0.08218336849248994
