family,n,seed,max_mono_clique_present,max_mono_independent_present,delay_score,force_index,red_density,spectral_radius,spectral_gap,adjacency_energy,knob_growth,knob_order,knob_parity,knob_hash,knob_stopping,knob_asymmetry
fib_asymmetry_off,16,6,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,7,9,9,1.7777777777777777,0.5625,0.5666666666666667,9.721511631586985,6.531818668905476,31.311433633814843,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,8,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,9,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,10,9,9,1.7777777777777777,0.5625,0.5666666666666667,9.721511631586985,6.531818668905476,31.311433633814843,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,11,9,9,1.7777777777777777,0.5625,0.5666666666666667,9.721511631586985,6.531818668905476,31.311433633814843,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,12,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,13,9,9,1.7777777777777777,0.5625,0.5666666666666667,9.721511631586985,6.531818668905476,31.311433633814843,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,14,9,9,1.7777777777777777,0.5625,0.5666666666666667,9.721511631586985,6.531818668905476,31.311433633814843,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,15,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,16,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,17,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,18,9,9,1.7777777777777777,0.5625,0.5666666666666667,9.721511631586985,6.531818668905476,31.311433633814843,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,19,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,20,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,21,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,22,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,16,23,8,8,2.0,0.5,0.48333333333333334,9.210603301075576,7.368923994589916,26.137805565409614,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,0,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,1,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,2,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,3,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,4,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,5,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,6,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,7,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,8,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,9,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,10,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,11,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,12,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,13,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,14,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,15,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,16,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,17,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,18,9,9,2.0,0.5,0.6209150326797386,11.27806385120041,8.061737102319317,37.27032188516672,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,19,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,20,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,21,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,22,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,18,23,8,8,2.25,0.4444444444444444,0.42483660130718953,9.210603301075576,5.8871990249890995,31.500466852619567,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,0,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,1,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,2,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,3,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,4,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,5,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,6,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,7,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,8,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,9,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,10,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,11,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,12,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,13,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,14,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,15,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,16,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,17,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,18,11,11,1.8181818181818181,0.55,0.6947368421052632,13.932897397710809,10.583380968443386,42.92007808555724,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,19,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,20,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,21,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,22,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,20,23,8,8,2.5,0.4,0.3473684210526316,9.210603301075576,5.8871990249890995,33.50046685261957,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,0,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,1,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,2,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,3,9,9,2.4444444444444446,0.4090909090909091,0.37662337662337664,10.527404653142554,6.347409170496054,39.09140368414043,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,4,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,5,9,9,2.4444444444444446,0.4090909090909091,0.37662337662337664,10.527404653142554,6.347409170496054,39.09140368414043,fib,normal,alternate,phi,trim,off
