timestamp,parsed,parse_error,schema_version,log_file,seed,mode,retrieval_backend,query_repeats,dynamic_state_mode,candidate_mode,route_key_mode,flow_step,flow_scale,flow_weight,state_topk,complex_key_roots,complex_key_radius_bins,complex_rerank_mode,complex_rerank_lambda,sector_mode,phase_dims,phase4_dims,field4_dims,complex_dims,time_pressure_lambda,scale_mode,radial_bins,learn_so8,learn_scale,fast_dev,extra_budget,max_slots_per_bucket,chart_beta,chart_iters,test_mse_before,test_mse_after,test_top1_after,train_label_sse_per,test_label_sse_per,test_unseen_rate,buckets,slots_used,new_slots,accepted_splits,retrieval_candidate_count_mean,retrieval_candidate_fraction_mean,retrieval_probe_bucket_mean,retrieval_bucket_fallback_rate,retrieval_backfill_trigger_rate,retrieval_backfill_extra_candidates_mean,retrieval_secondary_key_count,retrieval_query_repeats,retrieval_offline_total_sec,retrieval_online_total_sec,retrieval_online_total_per_repeat_sec,retrieval_total_amortized_per_repeat_sec,poincare_alignment_pairs_used,poincare_alignment_radial_mae,poincare_alignment_radial_rel_mean,poincare_alignment_radial_corr,poincare_alignment_pair_mae,poincare_alignment_pair_rel_mean,poincare_alignment_pair_corr,shell_mass_error_l1,shell_mass_error_max,shell_mass_kl,shell_mass_corr,shell_mass_shells_used,hopf_angular_mass_error,hopf_base_mass_error,hopf_chi_mass_error,hopf_delta_mass_error,hopf_theta1_mass_error,hopf_theta2_mass_error,hopf_alpha_entropy,phase_transport_coherence,phase_transport_shift_abs_mean,phase_transport_shift_abs_max,phase_transport_connection_abs_mean,phase_transport_field_shift_abs_mean,phase_transport_field_weight_abs_mean,phase_transport_alpha_bins,hopf_theta1_entropy,hopf_theta2_entropy,route_entropy_radius_corr,route_entropy_radius_slope,route_entropy_shells_used,geodesic_knn_overlap_k,geodesic_knn_overlap_mean,geodesic_knn_jaccard_mean,geodesic_knn_points_used,dynamic_knn_distance_mean,dynamic_flow_norm_mean,dynamic_flow_norm_q95,dynamic_flow_ball_radius_mean,dynamic_flow_ball_radius_q95,dynamic_train_flow_norm_q95,dynamic_eval_flow_norm_q95,dynamic_step_dist_mean,dynamic_step_dist_std,dynamic_random_pair_dist_mean,dynamic_step_to_random_ratio,dataset_sec,chart_opt_sec,routing_eval_sec,route_index_build_sec,query_route_sec,retrieval_search_sec,offline_total_sec,online_total_sec,training_route_sec,training_update_sec,training_ema_sec,growth_sec,total_sec,chart_cache_file,route_cache_file,run_tag,git_branch,git_commit,notes
2026-03-14T03:13:10,True,,1.0,inc0032_phi2_gated_screen_R0_seed0_20260306_013543.log,0,,,,,,,,,,,,,,,kmeans,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,50.0,120,0.004012129030442227,0.003909330385621023,,0.982054408742315,0.9811308878490524,0.0,8,19,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23402350000105798,46.18744337500539,0.06732375000137836,,,,,,,,3.7063538749935105,0.8957771669956855,51.465606249985285,,,inc0032_phi2_gated_screen_R0_seed0_20260306_013543,master,,
2026-03-14T03:13:10,True,,1.0,inc0032_phi2_gated_screen_R0_seed1_20260306_014256.log,1,,,,,,,,,,,,,,,kmeans,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,50.0,120,0.003999402229590503,0.003913185231546915,,0.9822522234769407,0.9809092694287701,0.0,8,18,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.236254540970549,39.666969374986365,0.04291083401767537,,,,,,,,1.4086357080377638,0.6778725420008413,42.456170042045414,,,inc0032_phi2_gated_screen_R0_seed1_20260306_014256,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_HOPF_K25_BASE_seed0_20260306_015820.log,0,,,,,,,,,,,,,,,phase4d_hopf,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.004014380433444245,0.003891024973819533,,0.981817450942666,0.9807067032308929,0.0,11,21,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39402420801343396,58.66005491599208,0.05924608401255682,,,,,,,,9.851775666000322,0.7760832500061952,69.91519812500337,,,inc0033_phi2_band_screen_HOPF_K25_BASE_seed0_20260306_015820,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_HOPF_K25_BASE_seed1_20260306_020415.log,1,,,,,,,,,,,,,,,phase4d_hopf,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.004018352639843571,0.0038864872993637036,,0.9821032268772795,0.9810722093551152,0.0,10,20,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23553937498945743,47.153070500004105,0.05513270798837766,,,,,,,,6.55015716602793,0.7168928330065683,54.862551958009135,,,inc0033_phi2_band_screen_HOPF_K25_BASE_seed1_20260306_020415,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_HOPF_PHI2_BAND_seed0_20260306_020109.log,0,,,,,,,,,,,,,,,phase4d_hopf_fib_band,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.003990208092955007,0.0038951949978383183,,0.9801696679553518,0.977889268204994,0.0,18,29,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24043162498855963,51.0198947499739,0.04365175002021715,,,,,,,,8.796309416997246,0.5948728329967707,60.84171433397569,,,inc0033_phi2_band_screen_HOPF_PHI2_BAND_seed0_20260306_020109,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_HOPF_PHI2_BAND_seed1_20260306_020725.log,1,,,,,,,,,,,,,,,phase4d_hopf_fib_band,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.0040292690132863514,0.003899010662884953,,0.9801574302731985,0.9773560829585933,0.0,18,31,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2500604579690844,60.971670792030636,0.03878091601654887,,,,,,,,8.423973666969687,0.7582999159931205,70.60893816698808,,,inc0033_phi2_band_screen_HOPF_PHI2_BAND_seed1_20260306_020725,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_HOPF_PHI2_K25_seed0_20260306_015930.log,0,,,,,,,,,,,,,,,phase4d_hopf_fib_rung,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.003991098441796765,0.003899479695090703,,0.9801533181206024,0.9778988286564326,0.0,18,29,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26789837499381974,88.22515450004721,0.1472479589865543,,,,,,,,8.757409957994241,0.5948486250126734,98.2625734169851,,,inc0033_phi2_band_screen_HOPF_PHI2_K25_seed0_20260306_015930,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_HOPF_PHI2_K25_seed1_20260306_020510.log,1,,,,,,,,,,,,,,,phase4d_hopf_fib_rung,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.0040157271026190966,0.0039053349119998657,,0.9794477420122588,0.9764268716371914,0.0,22,31,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26568775001214817,106.10067954100668,0.09170183399692178,,,,,,,,27.304283583012875,0.5518066670047119,134.56011212500744,,,inc0033_phi2_band_screen_HOPF_PHI2_K25_seed1_20260306_020510,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_PHASE_K25_C035_seed0_20260306_020210.log,0,,,,,,,,,,,,,,,phase4d_adaptive,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.003995561907525326,0.003911266063932663,,0.9794222984307865,0.9758704675001741,0.0004,22,34,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22163695801282302,52.69370004103985,0.40274295798735693,,,,,,,,18.699747291044332,0.569897708017379,73.0257391660125,,,inc0033_phi2_band_screen_PHASE_K25_C035_seed0_20260306_020210,master,,
2026-03-14T03:13:10,True,,1.0,inc0033_phi2_band_screen_PHASE_K25_C035_seed1_20260306_020836.log,1,,,,,,,,,,,,,,,phase4d_adaptive,"0,1","0,2,4,6",,"1,3",0.0,radial,10,0,1,0,32,4,0.0,120,0.004023236495407864,0.003907710557136093,,0.9800153505907975,0.9765890122708272,0.0,21,36,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25106916698860005,58.71709541697055,0.04677600000286475,,,,,,,,7.111066790996119,0.6699743329663761,66.9406869999948,,,inc0033_phi2_band_screen_PHASE_K25_C035_seed1_20260306_020836,master,,
